Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
ADA-USDT,0.3539,-3.20021881838074,-0.5060444194545988,下跌,4.824432944443732,38.20609263960719,0.356225,0.4307,[]
PI-USDT,0.202,-0.49261083743842304,-0.9318293281020074,上漲,2.5673332946127245,40.16052674119267,0.2012,0.2246,[]
BTC-USDT,87306.1,-0.43404529991434293,0.30214916518367385,下跌,2.3475010067976294,43.50182812732196,86590.825,92179.75,[]
ETH-USDT,2937.56,0.06403967734902594,0.40880503144653524,上漲,3.355009364886329,44.48144104385106,2892.7999999999997,3169.835,[]
