Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
NIGHT-USDT,0.096412,-0.7586284984920089,29.207429842665288,上漲,0.0,83.63105471071938,0.049134,0.0927145,[]
USDC-USDT,1.0009,0.019986009793138138,0.05998200539838461,上漲,0.013255641494645606,70.69870354700669,0.9996,1.000575,[]
XAUT-USDT,4364.7,0.694412402528477,-2.2441712020425997,下跌,1.1168933313487779,51.44254014231641,4191.425,4426.075,[]
XRP-USDT,1.8667,0.0589622641509413,0.17171988194257803,下跌,2.745325327486183,39.66674066894648,1.850225,2.11855,[]
ETH-USDT,2980.59,1.5297988881622038,1.8796144380639923,上漲,3.3673387462436652,47.78818615808433,2892.7999999999997,3169.835,[]
DOGE-USDT,0.12456,0.36258158085569203,-2.9830983721473636,下跌,3.5032910231123635,36.90424527918266,0.12586999999999998,0.146375,[]
SOL-USDT,124.79,1.0854597002835087,1.661914460285141,上漲,3.336673895029713,43.13758750483351,122.375,139.6275,[]
BTC-USDT,87914.5,0.25978854261821116,1.0011132416009927,上漲,2.3477935452656937,45.582899315011794,86590.825,92179.75,[]
SUI-USDT,1.439,-0.6558508802209095,1.6961130742049413,上漲,5.547165904127667,43.47981745533029,1.3945,1.656225,[]
ADA-USDT,0.3552,-2.844638949671763,-0.14056789429294225,下跌,4.817952425170788,38.51294010207057,0.356225,0.4307,[]
