Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
NIGHT-USDT,0.095224,-1.9814923468074785,27.615320700099176,上漲,0.0,83.0170890828075,0.049134,0.0927145,[]
XAUT-USDT,4377.5,0.9897106999492422,-1.9574906492866528,下跌,1.1234038717214132,52.67944250153637,4191.425,4426.075,[]
XRP-USDT,1.869,0.18224699828472968,0.2951435470888164,下跌,2.7462888876241713,39.96846452168853,1.850225,2.11855,[]
ETH-USDT,2980.6,1.5301395247438343,1.8799562482909593,上漲,3.367344078112424,47.788908851268715,2892.7999999999997,3169.835,[]
USDC-USDT,1.001,0.029979014689707206,0.06997900629810427,上漲,0.01379448447424509,72.31128351579787,0.9996,1.000575,[]
DOGE-USDT,0.12462,0.4109257916364406,-2.9363657605732563,下跌,3.5037335686414837,37.00579736738131,0.12586999999999998,0.146375,[]
BTC-USDT,87910.6,0.2553408897814746,0.9966327026496025,上漲,2.347769903832447,45.56788658825554,86590.825,92179.75,[]
SOL-USDT,124.68,0.9963547995139654,1.572301425661915,上漲,3.335447124600894,42.951998761361395,122.375,139.6275,[]
SUI-USDT,1.4417,-0.46945115636864987,1.8869257950530072,上漲,5.546616374091614,43.69673718898792,1.3945,1.656225,[]
ADA-USDT,0.3561,-2.598468271334775,0.11245431543436268,下跌,4.813973686945502,38.72827639784292,0.356225,0.4307,[]
