Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
XAUT-USDT,4365.6,0.7151755640658841,-2.2240139756769306,下跌,1.117267314712828,51.53161940519237,4191.425,4426.075,[]
USDC-USDT,1.001,0.029979014689707206,0.06997900629810427,上漲,0.01379448447424509,72.31128351579787,0.9996,1.000575,[]
NIGHT-USDT,0.095862,-1.3247691690084218,28.470342276662475,上漲,0.0,83.34568627604165,0.049134,0.0927145,[]
ETH-USDT,2974.2,1.312132112491815,1.6611977030352776,上漲,3.3641650526258045,47.32225773918667,2892.7999999999997,3169.835,[]
XRP-USDT,1.8646,-0.05360205831903553,0.05902870941776328,下跌,2.744606478770859,39.43498004270421,1.850225,2.11855,[]
BTC-USDT,87801.9,0.13137682225468073,0.871752040081275,上漲,2.347223911819471,45.14609621971106,86590.825,92179.75,[]
DOGE-USDT,0.12451,0.32229473853839785,-3.0220422151257975,下跌,3.502939181405204,36.819368088952714,0.12586999999999998,0.146375,[]
SOL-USDT,124.53,0.8748481166464206,1.4501018329938997,上漲,3.3339014625477303,42.696962126050934,122.375,139.6275,[]
SUI-USDT,1.4385,-0.690369347600972,1.6607773851589958,上漲,5.54729057437974,43.43988325957408,1.3945,1.656225,[]
ADA-USDT,0.3546,-3.008752735229747,-0.3092493674444752,下跌,4.820835884383903,38.37070800198209,0.356225,0.4307,[]
