Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
PI-USDT,0.202,-0.49261083743842304,-0.9318293281020074,上漲,2.5673332946127245,40.16052674119267,0.2012,0.2246,[]
BTC-USDT,87303.5,-0.4370104018055154,0.29916213921608037,下跌,2.347514425164358,43.493916353786375,86590.825,92179.75,[]
ADA-USDT,0.354,-3.1728665207877427,-0.4779308405960192,下跌,4.8239037337781365,38.229522590817375,0.356225,0.4307,[]
