Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
PI-USDT,0.202,-0.49261083743842304,-0.9318293281020074,上漲,2.5673332946127245,40.16052674119267,0.2012,0.2246,[]
ADA-USDT,0.354,-3.1728665207877427,-0.4779308405960192,下跌,4.8239037337781365,38.229522590817375,0.356225,0.4307,[]
BTC-USDT,87303.4,-0.43712444418595453,0.2990472536019473,下跌,2.347514943746937,43.49361211227595,86590.825,92179.75,[]
ETH-USDT,2937.84,0.07357750163505816,0.418375717801478,上漲,3.3550207434111723,44.50431166013192,2892.7999999999997,3169.835,[]
