Symbol,Current Price,24h Change %,7d Change %,Trend,Volatility,RSI_14,Support,Resistance,Signals
NIGHT-USDT,0.095957,-1.2269812350101383,28.597657401699305,上漲,0.0,83.39483796481632,0.049134,0.0927145,[]
USDC-USDT,1.0009,0.019986009793138138,0.05998200539838461,上漲,0.013255641494645606,70.69870354700669,0.9996,1.000575,[]
XAUT-USDT,4365.6,0.7151755640658841,-2.2240139756769306,下跌,1.117267314712828,51.53161940519237,4191.425,4426.075,[]
XRP-USDT,1.8658,0.010720411663811547,0.12342366514623837,下跌,2.7449984320410845,39.547847573319025,1.850225,2.11855,[]
DOGE-USDT,0.1245,0.31423737007494346,-3.029830983721482,下跌,3.502870662194351,36.80236524084902,0.12586999999999998,0.146375,[]
ETH-USDT,2975.74,1.364590146064959,1.7138364779874182,上漲,3.3648872655166326,47.43530613965581,2892.7999999999997,3169.835,[]
SUI-USDT,1.4386,-0.6834656541249484,1.6678445229681982,上漲,5.547265067766938,43.4478642292141,1.3945,1.656225,[]
BTC-USDT,87824.9,0.15760656975345455,0.898175731333084,上漲,2.3473212478424417,45.235887839264315,86590.825,92179.75,[]
SOL-USDT,124.65,0.9720534629404698,1.547861507128312,上漲,3.3351262447681114,42.9011732093308,122.375,139.6275,[]
ADA-USDT,0.3548,-2.9540481400437524,-0.25302220972730494,下跌,4.8198542267371955,38.41800182986593,0.356225,0.4307,[]
